Date,Operator,Flight phase,Crash location,Total fatalities,Crash cause,Crash year,U Year,Total Death,,P Year,P Count,Operator,Op fatalities,
11/21/2001,Commuter Air Philippines,Landing (descent or approach),Manila Metro Manila,0,Technical failure,2001,,,,,,,,
11/21/2001,Commander Northwest,Flight,Eagleville California,5,Human factor,2001,,,,,,,,
11/22/2001,Universal Jet Aviation,Takeoff (climb),Pittsburgh-Intl Pennsylvania,2,Human factor,2001,,,,,,,,
11/23/2001,Enimex,Landing (descent or approach),Kärdla Hiiumaa,2,Human factor,2001,,,,,,,,
11/23/2001,Base Aerofotogrametria e Projetos,Landing (descent or approach),Brasília Distrito Federal,1,Technical failure,2001,,,,,,,,
11/24/2001,Crossair,Landing (descent or approach),Zurich-Kloten Zurich,24,Human factor,2001,,,,,,,,
11/24/2001,Aero Photo Europe Investigation,Flight,Moulins Allier,4,Human factor,2001,,,,,,,,
11/25/2001,Jorge Wady Cecilio,Landing (descent or approach),Buriti Alegre Goiás,0,Human factor,2001,,,,,,,,
11/27/2001,Aero Ferinco,Flight,Playa del Carmen Quintana Roo,0,Technical failure,2001,,,,,,,,
11/27/2001,Eastland Air - Moore's Air Charter,Takeoff (climb),Toowoomba Queensland,4,Technical failure,2001,,,,,,,,
11/27/2001,Aerocassa,Landing (descent or approach),Bahía Blanca Buenos Aires province,0,Technical failure,2001,,,,,,,,
11/27/2001,MK Airlines,Landing (descent or approach),Port Harcourt Rivers,1,Human factor,2001,,,,,,,,
11/29/2001,SANSA - Servicios Aéreos Nacionales,Landing (descent or approach),Quepos Puntarenas (Central and South Pacific),3,Human factor,2001,,,,,,,,
11/30/2001,European Executive Express,Landing (descent or approach),Skien Telemark,0,Human factor,2001,,,,,,,,
12/1/2001,Air Carriers - USA,Landing (descent or approach),Bessemer-Mitchell Field Alabama,2,Human factor,2001,,,,,,,,
12/2/2001,OLT Ostfriesische Lufttransport,Landing (descent or approach),Bremen-Neuenland Bremen,0,Human factor,2001,,,,,,,,
12/2/2001,Federal Border Guard Aviation Command,Flight,Novaya Inya Khabarovsk Krai,18,Technical failure,2001,,,,,,,,
12/6/2001,Trans-Air-Link,Flight,Miami Florida,0,Technical failure,2001,,,,,,,,
12/6/2001,Croatian Air Force - Hrvatske Zracne Snage,Landing (descent or approach),Zagreb-Pleso Zagreb County,0,Technical failure,2001,,,,,,,,
12/9/2001,Air Del,Landing (descent or approach),Lawrence Kansas,0,Human factor,2001,,,,,,,,
12/10/2001,Royal Flying Doctor Service - RFDS,Landing (descent or approach),Mount Gambier South Australia,1,Human factor,2001,,,,,,,,
12/10/2001,Air Cargo Express,Flight,Sierra Blanca Texas,2,Unknown,2001,,,,,,,,
12/11/2001,Air Nave,Landing (descent or approach),Luzamba Lunda Norte,0,Unknown,2001,,,,,,,,
12/12/2001,M %26 M Aero,Landing (descent or approach),Raleigh-Durham North Carolina,3,Human factor,2001,,,,,,,,
12/14/2001,Eagle Air - Uganda,Flight,Geti Orientale,6,Unknown,2001,,,,,,,,
12/16/2001,Heliandes,Takeoff (climb),Medellín Antioquia,16,Human factor,2001,,,,,,,,
12/20/2001,Eagle Air - Switzerland,Takeoff (climb),Zurich-Kloten Zurich,2,Human factor,2001,,,,,,,,
12/20/2001,Indonesian Air Force - TNI-AU Tentara Nasional Indonesia - Angkatan Udara,Landing (descent or approach),Lhokseumawe-Malikussaleh Aceh,0,Unknown,2001,,,,,,,,
12/23/2001,Private South African,Landing (descent or approach),Cradock Eastern Cape,0,Technical failure,2001,,,,,,,,
12/23/2001,Private New Zealand,Flight,Paiaka Northland Regional Council,1,Human factor,2001,,,,,,,,
12/26/2001,BAL Bremerhaven Airline,Takeoff (climb),Bremerhaven Bremen,8,Weather,2001,,,,,,,,
1/1/2002,Air Taxi,Landing (descent or approach),Fort Lauderdale-Hollywood Florida,1,Human factor,2002,,,,,,,,
1/4/2002,EPPS Air Service,Takeoff (climb),Birmingham West Midlands,5,Human factor,2002,,,,,,,,
1/5/2002,Alexander Leasing,Flight,Río Grande All Puerto Rico,5,Human factor,2002,,,,,,,,
1/9/2002,United States Marine Corps,Landing (descent or approach),Shamsi AFB Baluchestan (<U+0628><U+0644><U+0648><U+0686><U+0633><U+062A><U+0627><U+0646>),7,Human factor,2002,,,,,,,,
1/14/2002,Lion Air,Takeoff (climb),Pekanbaru-Sultan Syarif Kasim II-Simpang Tiga Riau,0,Human factor,2002,,,,,,,,
1/14/2002,Ibertrans Aérea,Landing (descent or approach),Zaldíbar Basque Country,3,Human factor,2002,,,,,,,,
1/15/2002,Procuraduría General de la República,Landing (descent or approach),Chilpancingo-Doctor Alfonso G. Alarcón Guerrero,4,Human factor,2002,,,,,,,,
1/16/2002,Garuda Indonesian Airways,Landing (descent or approach),Yogyakarta Special Region of Yogyakarta,1,Weather,2002,,,,,,,,
1/17/2002,Harold S. Bercu,Landing (descent or approach),Temple-Draughon-Miller Central Texas Texas,3,Human factor,2002,,,,,,,,
1/17/2002,Petroproduccion - Unidad de Aviacion,Flight,Mt El Tigre Nariño,26,Human factor,2002,,,,,,,,
1/17/2002,Royal Bahamas Defence Force,Landing (descent or approach),Nassau-Lynden Pindling New Providence,0,Technical failure,2002,,,,,,,,
1/18/2002,Fly BVI,Flight,Beef Island (Tortola) All British Virgin Islands,0,Technical failure,2002,,,,,,,,
1/18/2002,Trigana Air Service,Landing (descent or approach),Bugalaga Special Region of Papua,0,Weather,2002,,,,,,,,
1/19/2002,Air Fiordland,Flight,Milford Sound Southland Regional Council,6,Human factor,2002,,,,,,,,
1/22/2002,TAM Bolivia - Transporte Aéreo Militar Boliviano,Landing (descent or approach),Guayaramerín Beni,0,Technical failure,2002,,,,,,,,
1/23/2002,Riley Aviation,Flight,Bronson Michigan,1,Human factor,2002,,,,,,,,
1/25/2002,Timothy A. Patrick,Flight,Chittenden Vermont,2,Human factor,2002,,,,,,,,
1/27/2002,Angola Air Force - Força Aérea Nacional Angolana,Landing (descent or approach),Luena Moxico,5,Weather,2002,,,,,,,,
1/28/2002,Transportes Aéreos Mercantiles Ecuatorianos - TAME,Flight,Mt El Cumbal Nariño,94,Human factor,2002,,,,,,,,
1/29/2002,Raul Arias Betancourt,Landing (descent or approach),Kavak Bolívar,0,Technical failure,2002,,,,,,,,
1/29/2002,Swiss Air Force,Takeoff (climb),Altenrhein Saint Gallen,0,Unknown,2002,,,,,,,,
1/30/2002,Manatt's,Landing (descent or approach),Ames Iowa,0,Human factor,2002,,,,,,,,
1/30/2002,Chrysalis 1,Flight,Winfield Kansas,2,Human factor,2002,,,,,,,,
2/2/2002,Transaven - Transporte Aéreo Venezuela,Flight,Los Roques Los Roques Federal Dependencies,0,Technical failure,2002,,,,,,,,
2/2/2002,United States Air Force - USAF,Takeoff (climb),Ellsworth AFB South Dakota,2,Human factor,2002,,,,,,,,
2/3/2002,Thiene Aero Club,Landing (descent or approach),Thiene-Arturo Ferrarin Veneto,0,Technical failure,2002,,,,,,,,
2/4/2002,Robert D. Calhoon,Landing (descent or approach),Hobbs-Lea County New Mexico,0,Human factor,2002,,,,,,,,
2/7/2002,Volare Aircompany,Flight,Agadir Souss-Massa-Drâa,8,Human factor,2002,,,,,,,,
2/8/2002,United States Army,Flight,Fort Bliss AFB (El Paso) Texas,0,Unknown,2002,,,,,,,,
2/10/2002,Flight Options,Landing (descent or approach),Cleveland-Cuyahoga County Ohio,0,Human factor,2002,,,,,,,,
2/11/2002,United States Marine Corps,Takeoff (climb),Twentynine Palms California,0,Technical failure,2002,,,,,,,,
2/12/2002,Aircenter,Flight,Copperhill Tennessee,0,Human factor,2002,,,,,,,,
2/12/2002,J %26 D Aviation,Parking,Lanseria Gauteng,0,Human factor,2002,,,,,,,,
2/12/2002,Iran Airtour,Landing (descent or approach),Khorramabad Lorestan,119,Human factor,2002,,,,,,,,
2/13/2002,United States Air Force - USAF,Flight,Hindu Kush Mountain Range All Afghanistan,0,Unknown,2002,,,,,,,,
2/14/2002,Kronospan,Flight,Piz Sarsura Graubünden,2,Human factor,2002,,,,,,,,
2/14/2002,Lao Aviation,Takeoff (climb),Sam Neua Houaphan Province,0,Weather,2002,,,,,,,,
2/14/2002,BB Five Inc.,Landing (descent or approach),West Palm Beach Florida,0,Human factor,2002,,,,,,,,
2/15/2002,Tiramavia,Landing (descent or approach),Monrovia-Roberts Margibi (Gibi & Marshall),1,Technical failure,2002,,,,,,,,
2/16/2002,Trans Porter International Airlines,Flight,Belle Glade Florida,0,Human factor,2002,,,,,,,,
2/17/2002,Madeira Helicopters,Landing (descent or approach),Exeter Rhode Island,1,Human factor,2002,,,,,,,,
2/17/2002,Skymaster Freight Services,Takeoff (climb),Mbuji-Mayi Kasai-Oriental,0,Technical failure,2002,,,,,,,,
2/19/2002,SOGEPA,Takeoff (climb),Libourne-Les Artigues-de-Lussac Gironde,3,Technical failure,2002,,,,,,,,
2/21/2002,Russian Navy - Voyenno-morskoy Flot Rossii,Landing (descent or approach),Lakhta AFB Arkhangelsk oblast,17,Human factor,2002,,,,,,,,
2/24/2002,Islamic Revolutionary Guard Corps,Landing (descent or approach),Mashhad Razavi Khorasan,0,Technical failure,2002,,,,,,,,
2/27/2002,El Magal Aviation,Landing (descent or approach),Heglig South Kordofan (<U+062C><U+0646><U+0648><U+0628> <U+0643><U+0631><U+062F><U+0641><U+0627><U+0646>),0,Human factor,2002,,,,,,,,
2/28/2002,Arrow Air,Taxiing,Singapore-Changi All Singapore,0,Human factor,2002,,,,,,,,
3/3/2002,Mapleleaf Acquisitions,Takeoff (climb),Mexia Texas,1,Human factor,2002,,,,,,,,
3/4/2002,Provincial Airlines,Landing (descent or approach),Goose Bay Newfoundland & Labrador,0,Technical failure,2002,,,,,,,,
3/4/2002,Russian Air Force - Voyenno-vozdushnye sily Rossii,Landing (descent or approach),Mozdok AFB Republic of North Ossetia,0,Weather,2002,,,,,,,,
3/6/2002,Henry Guenther,Takeoff (climb),San Jose-Reid-Hillview California,3,Human factor,2002,,,,,,,,
3/8/2002,Indian Airlines,Taxiing,New Delhi-Indira Gandhi National Capital Territory of Delhi,0,Human factor,2002,,,,,,,,
3/9/2002,Bee Bee Aviation,Landing (descent or approach),Cairns Queensland,0,Human factor,2002,,,,,,,,
3/9/2002,Svedijos Prekes,Flight,Rocca di Mezzo Abruzzo,3,Human factor,2002,,,,,,,,
3/12/2002,Idaho Division of Aeronautics,Flight,Atlanta Idaho,3,Human factor,2002,,,,,,,,
3/13/2002,Regent Air,Landing (descent or approach),Reno-Tahoe (ex Cannon) Nevada,0,Technical failure,2002,,,,,,,,
3/14/2002,Aerotaxi,Flight,Santa Clara Villa Clara,17,Technical failure,2002,,,,,,,,
3/15/2002,United States Army,Flight,Marana-Regional Arizona,1,Human factor,2002,,,,,,,,
3/15/2002,Priority Air Charter,Flight,Alma Wisconsin,1,Weather,2002,,,,,,,,
3/17/2002,Floopie Flight Corporation,Landing (descent or approach),Anderson-Darlington Field Indiana,2,Human factor,2002,,,,,,,,
3/17/2002,Djibouti Airlines,Landing (descent or approach),Djibouti City Djibouti City District,4,Human factor,2002,,,,,,,,
3/18/2002,Varig Log,Landing (descent or approach),Belo Horizonte-Tancredo Neves-Confins Minas Gerais,0,Human factor,2002,,,,,,,,
3/24/2002,Lear 171,Landing (descent or approach),Denver-Centennial Colorado,4,Human factor,2002,,,,,,,,
3/25/2002,Corporate Flight Management,Landing (descent or approach),Anderson-Darlington Field Indiana,0,Human factor,2002,,,,,,,,
3/28/2002,Smithsonian National Air %26 Space Museum,Landing (descent or approach),Seattle-Boeing Field Washington,0,Human factor,2002,,,,,,,,
4/2/2002,Renan,Landing (descent or approach),Cafunfo Lunda Norte,0,Human factor,2002,,,,,,,,
4/3/2002,Bulair,Flight,Tervel Dobrich,0,Technical failure,2002,,,,,,,,
4/3/2002,Southstream Aviation,Landing (descent or approach),Nassau-Lynden Pindling New Providence,0,Technical failure,2002,,,,,,,,
4/10/2002,Aleutian Air,Takeoff (climb),Juneau Alaska,1,Other causes,2002,,,,,,,,
4/12/2002,Tadair,Landing (descent or approach),Palma de Mallorca Balearic Islands,2,Human factor,2002,,,,,,,,
4/12/2002,Alibrixia Nord,Takeoff (climb),Brescia-Montichiari Lombardy,0,Unknown,2002,,,,,,,,
4/13/2002,Nomad Fleet Vamdrup,Takeoff (climb),Weston-on-the-Green Oxfordshire,0,Human factor,2002,,,,,,,,
4/15/2002,Maxfly Aviation,Landing (descent or approach),San Juan-Luis Muñoz Marín (Isla Verde) All Puerto Rico,2,Human factor,2002,,,,,,,,
4/15/2002,Air China,Landing (descent or approach),Busan-Gimhae Busan (<U+BD80><U+C0B0>),129,Human factor,2002,,,,,,,,
4/16/2002,Airquarius Air Charter,Landing (descent or approach),Sun City North West,0,Technical failure,2002,,,,,,,,
4/17/2002,United Airlines of Kenya,Takeoff (climb),Ngerende Rift Valley,0,Human factor,2002,,,,,,,,
4/18/2002,Bulair,Flight,Svalenik Rousse,0,Human factor,2002,,,,,,,,
4/19/2002,Private New Zealand,Flight,Masterton Greater Wellington Regional Council,1,Technical failure,2002,,,,,,,,
4/19/2002,Selva Colombia - Servicios Aéreos del Vaupés,Takeoff (climb),Popayán-Guillermo León Valencia Cauca,3,Human factor,2002,,,,,,,,
4/21/2002,Enimex,Landing (descent or approach),Wamena Special Region of Papua,0,Human factor,2002,,,,,,,,
4/23/2002,Columbine Farm,Flight,Moscow Kansas,1,Technical failure,2002,,,,,,,,
4/24/2002,Aeronautica SA,Landing (descent or approach),San Miguel de Tucumán-Teniente Benjamin Matienzo Tucumán,0,Human factor,2002,,,,,,,,
4/26/2002,Hewa Bora Airways,Landing (descent or approach),Kinshasa-N'Djili Kinshasa City Province,0,Unknown,2002,,,,,,,,
4/30/2002,Martin Junge,Takeoff (climb),Lee's Summit Missouri,0,Human factor,2002,,,,,,,,
4/30/2002,Aerovista,Landing (descent or approach),Heglig South Kordofan (<U+062C><U+0646><U+0648><U+0628> <U+0643><U+0631><U+062F><U+0641><U+0627><U+0646>),0,Other causes,2002,,,,,,,,
5/2/2002,NetJets,Landing (descent or approach),Leakey Texas,0,Human factor,2002,,,,,,,,
5/3/2002,Private Papuan,Flight,Goroka Eastern Highlands,1,Unknown,2002,,,,,,,,
5/4/2002,EAS Airlines - Executive Airline Services,Takeoff (climb),Kano Kano,85,Human factor,2002,,,,,,,,
5/7/2002,China Northern Airlines,Landing (descent or approach),Dalian Liaoning,112,"Terrorism act, Hijacking, Sabotage",2002,,,,,,,,
5/7/2002,Egyptair,Landing (descent or approach),Tunis-Carthage Tunis Governorate (<U+0648><U+0644><U+0627><U+064A><U+0629> <U+062A><U+0648><U+0646><U+0633><U+200E>),14,Human factor,2002,,,,,,,,
5/8/2002,United States Navy - USN,Flight,Pensacola Florida,3,Human factor,2002,,,,,,,,
5/8/2002,United States Navy - USN,Flight,Pensacola Florida,4,Human factor,2002,,,,,,,,
5/13/2002,European Aeronautics Defense %26 Space Company - EADS,Landing (descent or approach),Moulins Allier,0,Human factor,2002,,,,,,,,
5/20/2002,Airlease,Takeoff (climb),Oklahoma City-Wiley Post Oklahoma,0,Human factor,2002,,,,,,,,
5/21/2002,Sky Executive Aviation Services,Landing (descent or approach),Calabar Cross River,5,Human factor,2002,,,,,,,,
5/21/2002,Aero JBR,Takeoff (climb),Laredo Texas,0,Technical failure,2002,,,,,,,,
5/25/2002,China Airlines,Flight,Magong Penghu County (<U+6F8E><U+6E56><U+7E23>),225,Technical failure,2002,,,,,,,,
5/25/2002,Trigana Air Service,Flight,Nabire Special Region of Papua,6,Human factor,2002,,,,,,,,
5/31/2002,Bevins Air Service,Flight,Marigot-Douglas-Charles (ex Melville Hall) All Dominica,2,Technical failure,2002,,,,,,,,
6/1/2002,D-FEAR GmbH,Takeoff (climb),Breitscheid Hesse,0,Unknown,2002,,,,,,,,
6/1/2002,Airquarius Air Charter,Landing (descent or approach),George Western Cape,3,Human factor,2002,,,,,,,,
6/4/2002,Sibaviatrans,Takeoff (climb),Lovozero Murmansk oblast,0,Human factor,2002,,,,,,,,
6/9/2002,Namur Air Promotion,Takeoff (climb),Namur Namur,1,Human factor,2002,,,,,,,,
6/9/2002,Indian Airlines,Landing (descent or approach),Jaipur Rajasthan,0,Unknown,2002,,,,,,,,
6/11/2002,Sudan Airways,Landing (descent or approach),Khartoum Khartoum (<U+0627><U+0644><U+062E><U+0631><U+0637><U+0648><U+0645>),0,Technical failure,2002,,,,,,,,
6/11/2002,Keystone Air Service,Landing (descent or approach),Winnipeg Manitoba,1,Technical failure,2002,,,,,,,,
6/12/2002,United States Air Force - USAF,Takeoff (climb),Sardeh Band Ghazni,3,Other causes,2002,,,,,,,,
6/12/2002,Private German,Landing (descent or approach),Westerland-Sylt Schleswig-Holstein,0,Technical failure,2002,,,,,,,,
6/14/2002,Calvin M. Miller,Flight,Osteen Florida,3,Human factor,2002,,,,,,,,
6/14/2002,Copenhagen Airtaxi,Takeoff (climb),Anholt Midtjylland,0,Human factor,2002,,,,,,,,
6/14/2002,Intercontinental Colombia - Intercontinental de Aviación,Landing (descent or approach),Neiva Huila,0,Human factor,2002,,,,,,,,
6/17/2002,Hawkins %26 Powers Aviation,Flight,Walker California,3,Technical failure,2002,,,,,,,,
6/19/2002,Cavin Robert Councilor,Takeoff (climb),Naples Florida,3,Technical failure,2002,,,,,,,,
6/26/2002,All Nippon Airways,Landing (descent or approach),Shimoji-shima Okinawa,0,Human factor,2002,,,,,,,,
6/26/2002,Eagle Point Inc.,Takeoff (climb),Venice Florida,0,Human factor,2002,,,,,,,,
6/27/2002,Kostroma Air - Kostromskoye Aviapredpriatie,Takeoff (climb),Dubovoe Lipetsk oblast,0,Other causes,2002,,,,,,,,
6/30/2002,Air Saguenay,Takeoff (climb),Lake Cojibo Quebec,0,Human factor,2002,,,,,,,,
7/1/2002,DHL Worldwide Express - DHL Airways,Flight,Überlingen Baden-Württemberg,2,Human factor,2002,,,,,,,,
7/1/2002,Bashkirian Airlines - Bashkirskie Avialinii,Flight,Überlingen Baden-Württemberg,69,Human factor,2002,,,,,,,,
7/1/2002,Eureka Operating Company,Flight,Tatum New Mexico,1,Human factor,2002,,,,,,,,
7/2/2002,TAF Linhas Aéreas - Taxi Aéreo Fortaleza,Takeoff (climb),Fortaleza-Pinto Martins Ceará,0,Technical failure,2002,,,,,,,,
7/4/2002,Prestige Airlines,Landing (descent or approach),Bangui Ombella-M'Poko,28,Technical failure,2002,,,,,,,,
7/10/2002,Crossair,Landing (descent or approach),Werneuchen Brandenburg,0,Human factor,2002,,,,,,,,
7/12/2002,Bigfoot Air,Flight,Port Alsworth Alaska,4,Human factor,2002,,,,,,,,
7/13/2002,Sakha Avia - Sakha Airlines,Landing (descent or approach),Yakutsk-Intl (Platon Oyunsky) Republic of Yakutia (Sakha),0,Human factor,2002,,,,,,,,
7/16/2002,Sabang Merauke Raya Air Charter - SMAC,Landing (descent or approach),Long Bawan North Kalimantan,9,Human factor,2002,,,,,,,,
7/17/2002,Skyline Airways,Landing (descent or approach),Surkhet Bheri,4,Human factor,2002,,,,,,,,
7/18/2002,Hawkins %26 Powers Aviation,Flight,Estes Park Colorado,2,Human factor,2002,,,,,,,,
7/18/2002,Grand Aire Express - Executive Aire Express,Landing (descent or approach),Columbus-Municipal (Bakalar) Indiana,1,Human factor,2002,,,,,,,,
7/21/2002,Image Air,Takeoff (climb),Bloomington Illinois,2,Unknown,2002,,,,,,,,
7/24/2002,Private New Zealand,Flight,Thames Waikato Regional Council,1,Human factor,2002,,,,,,,,
7/25/2002,Kenya Air Force,Flight,Mugumo Central,0,Technical failure,2002,,,,,,,,
7/26/2002,Federal Express - FedEx,Landing (descent or approach),Tallahassee Florida,0,Human factor,2002,,,,,,,,
7/26/2002,Africa One,Takeoff (climb),Kinshasa-N'Djili Kinshasa City Province,0,Other causes,2002,,,,,,,,
7/28/2002,Maria Cristina Cubo Brandão,Takeoff (climb),Fernandópolis São Paulo,1,Human factor,2002,,,,,,,,
7/28/2002,Pulkovo Aviation Enterprise,Takeoff (climb),Moscow-Sheremetyevo Moscow oblast,14,Technical failure,2002,,,,,,,,
8/2/2002,Aviation Sans Frontières - ASF,Landing (descent or approach),Pimu Équateur,0,Unknown,2002,,,,,,,,
8/4/2002,Danny L. Williamson,Landing (descent or approach),Benton Harbor Michigan,3,Technical failure,2002,,,,,,,,
8/7/2002,United States Air Force - USAF,Landing (descent or approach),Caguas All Puerto Rico,10,Human factor,2002,,,,,,,,
8/8/2002,Eysk Avia,Takeoff (climb),Sladky Liman Krasnodar Krai,2,Human factor,2002,,,,,,,,
8/8/2002,Hewa Bora Airways,Landing (descent or approach),Kinshasa-N'Djili Kinshasa City Province,0,Technical failure,2002,,,,,,,,
8/11/2002,Thomas F. Reid,Landing (descent or approach),Bishop California,4,Human factor,2002,,,,,,,,
8/13/2002,Rico Linhas Aéreas - Rondonia Importaçao e Comercio,Taxiing,Manaus-Eduardo Gomes Amazonas,0,Human factor,2002,,,,,,,,
8/13/2002,Corporate Flight International,Landing (descent or approach),Big Bear Lake California,0,Human factor,2002,,,,,,,,
8/13/2002,Tanzanair - Tanzanian Air Services,Landing (descent or approach),Muyowosi-Murungu Kigoma Region,0,Human factor,2002,,,,,,,,
